id,screen_name,followers_count,friends_count,status_count,description,label
3167927868,Dallas_hire,41,52,11504,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2580232604,ITjobsMontana,93,130,6930,Follow this account for geo-targeted IT job tweets in Montana from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2577525055,ITJobsIndiana,182,72,16091,Follow this account for geo-targeted IT job tweets in Indiana from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2765930521,sharepoint_IT,77,82,10788,SharePoint Jobs : Follow this account for the Latest Sharepoint job tweets,1
3167794352,Memphis_hired,28,76,3840,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2785410513,Recruit_Denver,103,60,13980,"IT Hiring, posting job opportunities. Open networker, follow and add me to your network! Now Hiring all IT positions",1
3168015457,Denver_HR,54,76,2671,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
3168049609,Arkansas_hire,21,69,2179,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2653550431,job_Sharepoint,159,71,2331,Sharepoint job tweets,1
2666085978,JasonCarter_IT,85,20,20792,Team Manager at http://t.co/d256jTZhbb,1
2577417884,ITJobsGeorgia,156,66,42155,Follow this account for geo-targeted IT job tweets in Georgia from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2882469599,GameGirlUK,61,53,2674,Love to game and meet new people online xoxox,1
2787057239,Texas_Recruiter,194,80,51618,"Hiring, posting job opportunities. Open networker #Recruiter.  #Recruitment |#Recruiters | #Headhunter | #Hiring | #Jobs | #IT | #HR",1
2579153178,ITMaryland,121,50,22257,Follow this account for geo-targeted IT job tweets in Maryland from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2673122012,Java_Dev_Job,514,111,42570,Java Job - Follow this account for Java Developer job tweets,1
3167889313,MassachusettsHR,14,64,16541,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2962143094,Hire_MS,33,87,15554,New jobs Daily. ★ Be the First to Apply for the very latest Jobs ★ Tweeting Jobs from ApexOpus the Most searched Job Site. #job #Jobs #hiring,1
2579189827,ITMinnesota,117,81,17781,Follow this account for geo-targeted IT job tweets in Minnesota from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
3168043903,Boston_HR,74,96,14440,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2815669702,Hiring_WI,11,12,10860,See who is hiring in Wisconsin. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2813711127,Hiring_Alabama,17,72,43168,See who is hiring in Alabama. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
3168028789,Houston_HR,60,48,9101,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2814871713,Hiring_ND,7,21,36014,See who is hiring in North Dakota. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2786187363,Recruiter_MA,17,0,30680,IT #Recruiter‬. Specialization: #Recruitment‬ | #Recruitments‬ | #Recruiters‬ | #Headhunter‬ | #Hiring‬ | #Jobs‬ | #IT‬ | #HR‬,1
2998442525,texas_health,69,45,11531,Official Twitter for Health Jobs.  Follow this account for Newest Health jobs in #Texas. Be first to apply #tx #jobs #hiring #medical #nurse #healthcare #job,1
2786984488,NC_hiring,111,46,39844,IT #Recruiter‬. Specialization: #Recruitment‬ | #Recruitments‬ | #Recruiters‬ | #Headhunter‬ | #Hiring‬ | #Jobs‬ | #IT‬ | #HR‬,1
3003254500,Recruiter_Medic,24,75,43224,"✨Independent Recruiter✨ Always looking for new clients. Job postings, company news & my own views. #job #career #hire #US #headhunter #talent #HR #recruiter",1
2780220912,ITLittleRock,19,103,6545,Follow this account for geo-targeted IT job tweets in Little Rock from ITJobPro the biggest IT job site on the planet. more at http://www.ITJobPro.com,1
2996100754,transportJobsUS,18,58,153689,"Social Media manager for Transport Jobs, tweeting the latest #truck #jobs #driving #hiring #trucker",1
3168041323,HR_Virginia,35,97,13125,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
3167942682,HR_Austin,63,47,11615,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
3230794662,ITJobs_NY,43,90,5058,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/nuXGgdViHO ★ #1 Most Popular Tech Job Site. #job #Jobs #hiring,1
2814027280,Hiring_Kansas,2,12,5336,See who is hiring in Kansas. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2814889709,Hiring_NM,5,17,1382,See who is hiring in New Mexico. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2813980792,Hiring_Idaho,11,12,34477,See who is hiring in Idaho. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2841113793,hire_houston,16,15,45774,"See who is hiring in Houston, Texas. Be the first to see the latest jobs. Search millions of jobs.",1
3231810678,ITJob_NY,21,22,4987,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/nuXGgdViHO ★ #NY Most Popular Tech Job Site. #job #Jobs #hiring,1
2766181070,Big_Data_USA,22,40,4255,BIG DATA Follow this account for Big Data News &  job tweets,1
2815414113,Hiring_PA,19,12,13291,See who is hiring in Pennsylvania. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2580598800,ITUtah,8,16,22741,Follow this account for geo-targeted IT job tweets in Utah from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
3003202702,Head_hunter_US,20,37,42860,"✨Independent Recruiter✨ Always looking for new clients. Job postings, company news & my own views. #job #career #hire #US #headhunter #talent #HR #recruiter",1
2580186630,ITjobBoston,118,180,18530,Follow this account for geo-targeted IT job tweets in Boston from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2787112331,Austin_Hiring,159,67,29906,"Hiring, posting job opportunities. Open networker #Recruiter #Recruitment |#Recruiters | #Headhunter | #Hiring | #Jobs | #IT | #HR",1
2935177511,Hire_alaska,54,43,12075,New jobs Daily. ★ Be the First to Apply for the very latest Jobs ★ Tweeting Jobs from ApexOpus the Most searched Job Site. #job #Jobs #hiring,1
2583784759,ITWyoming,103,121,3259,Follow this account for geo-targeted IT job tweets in Wyoming from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2815449801,Hiring_SC,16,10,10028,See who is hiring in South Carolina. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2815615691,Hiring_WA,5,12,1957,See who is hiring in Washington. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2580592596,ITSouthDakota,75,156,6175,Follow this account for geo-targeted IT job tweets in South Dakota from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
3157295381,HR_Georgia,67,43,17160,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2579211932,ITjobsHawaii,56,55,329,Follow this account for geo-targeted IT job tweets in Hawaii from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
3231054572,ITJobs_Atl,25,22,11417,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/nuXGgdViHO ★ #1 Most Popular Tech Job Site. #job #Jobs #hiring,1
2815456775,Hiring_RI,21,15,2312,See who is hiring in Rhode Island. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
3167993576,Texas_HR,91,94,18189,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2766115580,Cognos_USA,43,120,4117,COGNOS - Follow this account for Cognos News & Job tweets,1
2797902284,ITKingofPrussia,34,107,1571,Follow this account for geo-targeted IT job tweets in King of Prussia from ITJobPro the biggest IT job site on the planet. more at http://t.co/sq9w27PuTG‬,1
2577503700,ITJobsColorado,13,35,4007,Follow this account for geo-targeted IT job tweets in Colorado from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2926716881,Hire_Georgia,17,38,59052,New jobs Daily. ★ Be the First to Apply for the very latest Jobs ★ Tweeting Jobs from ApexOpus the Most searched Job Site. #job #Jobs #hiring,1
2765943260,Java_Job_USA,154,104,12864,JAVA - Follow this account for JAVA News & job tweets,1
2786138968,IllinoisRecruit,78,48,46053,"IT Hiring, posting job opportunities. Open networker, follow and add me to your network! Now Hiring all IT positions",1
2580213452,ITMississippi,98,78,9617,Follow this account for geo-targeted IT job tweets in Mississippi from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
3168041312,HealthJob_Cal,50,85,2234,Official Twitter for Health Jobs.  Follow this account for Newest Health jobs in the USA #health. Be first to apply ! #jobs #hiring #medical #nurse #healthcare,1
3235009453,Jobs_IT_Dallas,59,47,9419,"Recruiter in #dallas. ❤ Fitness. Lover of caramel lattes, ❤ 6 inch high heels #Recruitment |#Recruitments | #Recruiters |#Headhunter | #Hiring | #Jobs | #IT",1
2785604219,Miami_recruiter,19,14,17904,"IT Hiring, posting job opportunities. Open networker, follow and add me to your network! Now Hiring all IT positions",1
2700670124,ins_jobs,167,126,129041,,1
2645582425,python_job,78,82,10439,Follow this account for PYTHON job tweets from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2996666495,health_ga,65,223,6264,Be the First to Apply for the very latest Health Jobs in Georgia. Tweeting New jobs Daily. #job #health #hiring #medical #jobs,1
3168039025,Tenn_HR,43,89,5351,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2966279225,New_Ins_Jobs,32,68,119766,"Experienced Insurance recruiter matching talent to the perfect job. ♥ Lover, positive thinker, explorer, happy chef, health nut ￼(◕‿-)",1
2580586538,ITOklahoma,87,106,10036,Follow this account for geo-targeted IT job tweets in Oklahoma from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2785668129,Atlanta_hiring,117,100,36831,"IT Hiring, posting job opportunities. Open networker, follow and add me to your network! Now Hiring all IT positions",1
2766113040,Informatica_USA,17,31,2062,INFORMATICA - Follow this account for Informatica News & Job tweets,1
637085013,TopOracleJobs,618,239,22325,-- The Job site for Oracle Professionals. ---http://t.co/z426Ig9cFTThe #1 Worldwide ** Oracle Job Site ** for information technology professionals.,1
3167249336,Tennessee_hire,18,43,4262,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2647655401,Austin_ITJobs,124,142,27370,Follow this account for geo-targeted IT job tweets in Austin from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
3231014982,ITJobs_Az,41,68,8144,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/nuXGgdViHO ★ #1 Most Popular Tech Job Site. #job #Jobs #hiring,1
4331279781,MillionRentals,98,346,960,The lifestyle begins here !#luxury #millionaire  #lifestyle,1
3167962440,Florida_hired,60,92,13813,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
3168012536,Alaska_hired,22,44,7337,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2786139167,Chicago_Recruit,24,0,35837,"IT Hiring, posting job opportunities. Open networker, follow and add me to your network! Now Hiring all IT positions",1
2766168558,Peoplesoft_USA,22,46,3417,Follow this account for Peoplesoft job tweets,1
2667247135,Jobs_SQL,152,125,5957,Follow this account for SQL job tweets from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2645226534,jobs_sharepoint,150,149,2509,Follow this account for Sharepoint job tweets from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
3165893411,NewYork_HR,82,73,13084,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2997618725,Health_Jobs_IL,59,28,11441,Official Twitter for Health Jobs.  Follow this account for the Newest Health jobs in Illinois. Be first to apply ! #jobs #hiring #medical #nurse #healthcare #IL,1
2579239183,ITjobsKansas,107,74,20881,Follow this account for geo-targeted IT job tweets in Kansas from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2841125734,jackpot_joy,10,7,724,Jackpotjoy is home to the best games and the biggest jackpots around,1
3231003140,ITJobs_OH,25,23,7541,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/nuXGgdViHO ★ #1 Most Popular Tech Job Site. #job #Jobs #hiring,1
